TIME_PERIOD,REF_AREA,MEASURE,SECTOR,STANDARD_REVENUE,CTRY_SPECIFIC_REVENUE,UNIT_MEASURE,FREQ,value
2023,TKL,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.0
2013,RWA,TAX_REV,S13,T_4000,_T,PT_B1GQ,A,0.0
2014,RWA,TAX_REV,S13,T_4000,_T,PT_B1GQ,A,0.0
2013,BGR,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,7.436
2014,BGR,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,7.814
2015,BGR,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,7.777
2016,BGR,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,7.729
2017,BGR,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,8.236
2018,BGR,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,8.666
2019,BGR,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,8.852
2020,BGR,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,9.085
2021,BGR,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,8.821
2022,BGR,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,8.245
2023,BGR,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,8.505
2000,BFA,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,1.62
2001,BFA,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,1.546
2002,BFA,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,1.517
2003,BFA,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,1.578
2004,BFA,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,1.694
2005,BFA,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,1.545
2006,BFA,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,1.61
2007,BFA,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,1.617
2008,BFA,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,1.51
2009,BFA,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,1.577
2010,BFA,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,1.531
2011,BFA,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,1.459
2012,BFA,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,1.431
2013,BFA,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,1.56
2014,BFA,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,1.536
2015,BFA,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,1.716
2016,BFA,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,1.758
2017,BFA,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,1.779
2018,BFA,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,1.858
2019,BFA,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,1.889
2020,BFA,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,1.549
2021,BFA,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,1.687
2022,BFA,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,1.684
2000,CPV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.807
2001,CPV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.474
2002,CPV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.404
2003,CPV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.555
2004,CPV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.566
2005,CPV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.577
2006,CPV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.522
2007,CPV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.087
2008,CPV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.046
2009,CPV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.035
2010,CPV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.028
2011,CPV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.023
2012,CPV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.025
2013,CPV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.026
2014,CPV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.033
2015,CPV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.026
2016,CPV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.03
2017,CPV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.031
2018,CPV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.037
2019,CPV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.034
2020,CPV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.044
2021,CPV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.042
2022,CPV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.035
1993,CMR,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.934
1994,CMR,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.838
1995,CMR,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.769
1996,CMR,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.771
1997,CMR,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.742
1998,CMR,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.736
1999,CMR,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.777
2000,CMR,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.873
2001,CMR,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.926
2002,CMR,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.919
2003,CMR,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.895
2004,CMR,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.878
2005,CMR,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.816
2006,CMR,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.767
2007,CMR,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.783
2008,CMR,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.808
2009,CMR,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.831
2010,CMR,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.997
2011,CMR,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.996
2012,CMR,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.958
2013,CMR,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.961
2014,CMR,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.856
2015,CMR,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.845
2016,CMR,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,1.003
2017,CMR,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,1.02
2018,CMR,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,1.021
2019,CMR,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,1.015
2020,CMR,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,1.038
2021,CMR,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,1.02
2022,CMR,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.959
2019,CHN,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,5.964
2020,CHN,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,4.757
2021,CHN,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,5.887
2022,CHN,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,6.076
2023,CHN,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,6.443
2018,COG,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.604
2019,COG,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.67
2020,COG,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.832
2021,COG,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.712
2022,COG,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.617
1990,CIV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,1.063
1991,CIV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.936
1992,CIV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.926
1993,CIV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.87
1994,CIV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.668
1995,CIV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.688
1996,CIV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.866
1997,CIV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.878
1998,CIV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.77
1999,CIV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.795
2000,CIV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.974
2001,CIV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,1.007
2002,CIV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.951
2003,CIV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.887
2004,CIV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.941
2005,CIV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.938
2006,CIV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.949
2007,CIV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.962
2008,CIV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.943
2009,CIV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.954
2010,CIV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.955
2011,CIV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.783
2012,CIV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,1.248
2013,CIV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,1.439
2014,CIV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,1.411
2015,CIV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,1.416
2016,CIV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,1.545
2017,CIV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,1.495
2018,CIV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,1.474
2019,CIV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,1.44
2020,CIV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,1.516
2021,CIV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,1.529
2022,CIV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,1.439
1995,HRV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,15.368
1996,HRV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,15.565
1997,HRV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,15.126
1998,HRV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,13.997
1999,HRV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,13.856
2000,HRV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,13.264
2001,HRV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,12.762
2002,HRV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,11.82
2003,HRV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,11.682
2004,HRV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,11.632
2005,HRV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,11.532
2006,HRV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,11.465
2007,HRV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,11.693
2008,HRV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,11.72
2009,HRV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,11.919
2010,HRV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,11.722
2011,HRV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,11.626
2012,HRV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,11.382
2013,HRV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,11.134
2014,HRV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,11.622
2015,HRV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,11.4
2016,HRV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,11.243
2017,HRV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,11.223
2018,HRV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,11.201
2019,HRV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,11.078
2020,HRV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,11.318
2021,HRV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,10.914
2022,HRV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,10.672
1990,CUB,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,3.517
1991,CUB,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,4.099
1992,CUB,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,4.515
1993,CUB,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,6.128
1994,CUB,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,4.589
1995,CUB,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,4.131
1996,CUB,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,3.834
1997,CUB,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,4.22
1998,CUB,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,3.983
1999,CUB,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,3.932
2000,CUB,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,3.865
2001,CUB,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,3.938
2002,CUB,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,3.978
2003,CUB,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,3.966
2004,CUB,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,4.099
2005,CUB,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,4.169
2006,CUB,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,4.187
2007,CUB,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,4.115
2008,CUB,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,4.243
2009,CUB,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,4.468
2010,CUB,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,4.623
2011,CUB,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,4.342
2012,CUB,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,4.16
2013,CUB,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,4.048
2014,CUB,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,4.49
2015,CUB,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,4.96
2016,CUB,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,5.155
2017,CUB,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,5.275
2018,CUB,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,5.203
2019,CUB,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,5.537
2020,CUB,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,5.992
2021,CUB,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,4.43
2022,CUB,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,2.642
2023,CUB,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,3.379
2012,COD,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.467
2013,COD,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.529
2014,COD,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.562
2015,COD,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.543
2016,COD,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.493
2017,COD,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.499
2018,COD,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.477
2019,COD,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.78
2020,COD,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.831
2021,COD,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.77
2022,COD,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.835
1990,DOM,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.069
1991,DOM,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.052
1992,DOM,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.055
1993,DOM,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.059
1994,DOM,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.065
1995,DOM,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.075
1996,DOM,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.069
1997,DOM,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.107
1998,DOM,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.112
1999,DOM,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.121
2000,DOM,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.125
2001,DOM,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.135
2002,DOM,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.135
2003,DOM,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.066
2004,DOM,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.01
2005,DOM,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.003
2006,DOM,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.097
2007,DOM,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.059
2008,DOM,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.052
2009,DOM,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.058
2010,DOM,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.093
2011,DOM,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.06
2012,DOM,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.052
2013,DOM,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.059
2014,DOM,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.052
2015,DOM,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.046
2016,DOM,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.044
2017,DOM,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.069
2018,DOM,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.059
2019,DOM,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.056
2020,DOM,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.06
2021,DOM,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.063
2022,DOM,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.079
2023,DOM,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,0.062
1990,ECU,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,1.592
1991,ECU,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,1.869
1992,ECU,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,1.951
1993,ECU,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,1.952
1994,ECU,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,1.983
1995,ECU,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,2.071
1996,ECU,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,1.784
1997,ECU,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,1.617
1998,ECU,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,1.613
1999,ECU,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,1.169
2000,ECU,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,1.244
2001,ECU,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,1.858
2002,ECU,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,2.688
2003,ECU,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,2.773
2004,ECU,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,2.797
2005,ECU,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,2.672
2006,ECU,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,3.325
2007,ECU,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,3.513
2008,ECU,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,3.395
2009,ECU,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,3.297
2010,ECU,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,3.653
2011,ECU,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,5.009
2012,ECU,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,5.408
2013,ECU,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,4.276
2014,ECU,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,4.564
2015,ECU,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,5.168
2016,ECU,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,4.717
2017,ECU,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,5.464
2018,ECU,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,5.493
2019,ECU,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,5.276
2020,ECU,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,5.115
2021,ECU,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,4.997
2022,ECU,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,5.018
2023,ECU,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,5.092
2003,EGY,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,3.452
2004,EGY,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,3.234
2005,EGY,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,2.87
2006,EGY,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,2.801
2007,EGY,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,3.144
2008,EGY,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,2.738
2009,EGY,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,2.574
2010,EGY,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,2.488
2011,EGY,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,2.5
2012,EGY,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,2.486
2013,EGY,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,2.457
2014,EGY,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,2.696
2015,EGY,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,2.344
2016,EGY,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,2.996
2017,EGY,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,2.589
2018,EGY,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,2.39
2019,EGY,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,2.402
2020,EGY,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,1.849
2021,EGY,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,1.927
2022,EGY,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,1.909
1990,SLV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,2.168
1991,SLV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,2.207
1992,SLV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,2.185
1993,SLV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,2.425
1994,SLV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,2.766
1995,SLV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,2.806
1996,SLV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,2.927
1997,SLV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,3.126
1998,SLV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,3.285
1999,SLV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,2.736
2000,SLV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,2.76
2001,SLV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,2.555
2002,SLV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,2.548
2003,SLV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,2.466
2004,SLV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,2.487
2005,SLV,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,2.307
2014,MDA,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,8.167
2015,MDA,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,8.265
2016,MDA,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,8.35
2017,MDA,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,8.814
2018,MDA,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,9.074
2019,MDA,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,8.923
2020,MDA,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,9.63
2021,MDA,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,9.021
2022,MDA,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,9.08
2023,MDA,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,9.561
2006,MNG,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,2.694
2007,MNG,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,3.183
2008,MNG,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,3.454
2009,MNG,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,3.911
2010,MNG,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,3.311
2011,MNG,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,3.497
2012,MNG,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,3.938
2013,MNG,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,4.27
2014,MNG,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,3.919
2015,MNG,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,4.243
2016,MNG,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,4.419
2017,MNG,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,4.495
2018,MNG,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,4.816
2019,MNG,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,4.722
2020,MNG,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,3.925
2021,MNG,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,4.932
2022,MNG,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,5.346
2023,MNG,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,5.371
2000,MAR,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,2.234
2001,MAR,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,2.973
2002,MAR,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,3.009
2003,MAR,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,3.113
2004,MAR,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,3.268
2005,MAR,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,3.843
2006,MAR,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,4.34
2007,MAR,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,4.371
2008,MAR,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,4.219
2009,MAR,TAX_REV,S13,T_2000,_T,PT_B1GQ,A,4.372
